# fwhFoam: pressure time history
# nTimes=100  nFaces=160
# time	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63	f64	f65	f66	f67	f68	f69	f70	f71	f72	f73	f74	f75	f76	f77	f78	f79	f80	f81	f82	f83	f84	f85	f86	f87	f88	f89	f90	f91	f92	f93	f94	f95	f96	f97	f98	f99	f100	f101	f102	f103	f104	f105	f106	f107	f108	f109	f110	f111	f112	f113	f114	f115	f116	f117	f118	f119	f120	f121	f122	f123	f124	f125	f126	f127	f128	f129	f130	f131	f132	f133	f134	f135	f136	f137	f138	f139	f140	f141	f142	f143	f144	f145	f146	f147	f148	f149	f150	f151	f152	f153	f154	f155	f156	f157	f158	f159
2.7	-0.00011925057	-0.00015508221	-0.00019002385	-0.00022383359	-0.00025625929	-0.0002870839	-0.0003160937	-0.00034311	-0.00036796671	-0.00039053089	-0.00041069044	-0.00042836656	-0.00044350757	-0.00045609512	-0.00046614184	-0.00047369221	-0.00047882244	-0.00048163621	-0.00048226773	-0.00048087005	-0.00047762582	-0.00047272279	-0.00046637826	-0.00045879627	-0.00045021017	-0.00044082092	-0.00043085695	-0.00042049954	-0.00040995343	-0.00039936926	-0.00038891539	-0.00037870818	-0.00036887607	-0.00035950643	-0.00035069394	-0.00034250764	-0.00033501613	-0.00032827106	-0.00032230199	-0.00031712471	-0.0003126772	-0.00030889253	-0.0003056167	-0.00030263615	-0.00029970913	-0.00029657169	-0.00029295755	-0.00028862917	-0.0002833941	-0.0002771342	-0.00026982057	-0.00026153595	-0.00025248001	-0.00024297091	-0.00023342883	-0.00022434717	-0.00021625104	-0.00020964755	-0.00020497404	-0.00020255261	-0.00020255235	-0.0002049731	-0.00020964649	-0.00021625004	-0.00022434692	-0.00023342937	-0.00024297255	-0.00025248222	-0.00026153827	-0.00026982169	-0.00027713286	-0.00028338843	-0.00028861753	-0.00029293784	-0.00029654238	-0.00029966853	-0.00030258266	-0.00030554893	-0.000308814	-0.00031258755	-0.00011918873	-0.00015498215	-0.00018988739	-0.00022366307	-0.0002560651	-0.00028686959	-0.0003158703	-0.00034288122	-0.00036773826	-0.00039030319	-0.00041046481	-0.0004281412	-0.0004432812	-0.0004558652	-0.00046590606	-0.00047344822	-0.00047856791	-0.00048137035	-0.00048198906	-0.0004805812	-0.00047732614	-0.00047241901	-0.00046606897	-0.00045849129	-0.00044990596	-0.00044052895	-0.00043057177	-0.00042023298	-0.00040969905	-0.00039913741	-0.0003886988	-0.00037851347	-0.00036869511	-0.00035934104	-0.00035053676	-0.00034235791	-0.00033487158	-0.00032813442	-0.00032217645	-0.00031701489	-8.281199e-05	-4.603977e-05	-9.1840234e-06	2.7466489e-05	6.3650656e-05	9.9099128e-05	0.00013355092	0.00016674817	0.00019844494	0.00022840369	0.00025640185	0.00028223003	0.00030569645	0.00032662606	0.00034486371	0.00036027365	0.00037274193	0.00038217578	0.00038850577	0.00039168461	0.0003916894	0.0003885202	0.00038219945	0.00037277461	0.00036031449	0.00034491211	0.00032668051	0.00030575603	0.00028229261	0.00025646618	0.00022846775	0.00019850698	0.00016680702	0.00013360351	9.9145604e-05	6.3687569e-05	2.7497327e-05	-9.1599917e-06	-4.6007618e-05	-8.2772407e-05
2.8	-0.00011790947	-0.00015355688	-0.000188305	-0.00022191239	-0.00025412712	-0.00028473299	-0.0003135172	-0.00034030231	-0.00036492369	-0.00038724997	-0.00040717122	-0.00042461034	-0.00043951863	-0.0004518795	-0.00046170933	-0.00046905424	-0.00047399483	-0.00047663604	-0.0004771167	-0.00047559052	-0.00047224452	-0.00046726621	-0.00046087648	-0.00045327817	-0.00044470695	-0.0004353616	-0.0004254713	-0.00041521427	-0.00040479438	-0.0003943585	-0.0003840727	-0.00037404928	-0.00036441365	-0.00035524969	-0.00034664959	-0.00033868092	-0.00033141147	-0.00032489494	-0.00031916219	-0.00031423117	-0.00031004329	-0.00030653252	-0.00030354555	-0.00030086761	-0.00029825531	-0.00029544265	-0.00029216044	-0.00028816776	-0.00028326806	-0.00027733792	-0.00027034214	-0.00026235678	-0.00025357479	-0.00024430875	-0.00023497463	-0.00022606382	-0.00021810107	-0.00021159484	-0.00020698438	-0.00020459377	-0.00020459326	-0.00020698267	-0.00021159256	-0.00021809841	-0.00022606155	-0.00023497289	-0.00024430794	-0.00025357451	-0.00026235667	-0.00027034103	-0.00027733464	-0.00028326086	-0.000288155	-0.00029214002	-0.00029541291	-0.00029821459	-0.00030081403	-0.00030347746	-0.00030645356	-0.00030995314	-0.00011785283	-0.00015346285	-0.00018817504	-0.00022174843	-0.00025393961	-0.0002845254	-0.00031330062	-0.00034008044	-0.00036470219	-0.00038702932	-0.00040695252	-0.00042439203	-0.00043929903	-0.0004516565	-0.00046148	-0.00046881686	-0.0004737462	-0.00047637613	-0.00047684296	-0.0004753065	-0.0004719484	-0.00046696583	-0.00046056937	-0.00045297533	-0.00044440397	-0.00043507107	-0.00042518709	-0.00041494908	-0.0004045412	-0.00039412825	-0.00038385768	-0.00037385643	-0.00036423453	-0.00035508613	-0.00034649409	-0.00033853256	-0.00033126795	-0.00032475824	-0.00031903627	-0.00031412078	-8.164532e-05	-4.5038206e-05	-8.3376846e-06	2.8167623e-05	6.4217021e-05	9.9540522e-05	0.00013387764	0.00016696986	0.00019857126	0.00022844385	0.00025636484	0.0002821245	0.0003055308	0.00032640842	0.00034460198	0.00035997553	0.00037241494	0.00038182731	0.00038814313	0.00039131504	0.0003913201	0.0003881584	0.0003818524	0.00037244966	0.00036001901	0.00034465371	0.00032646682	0.000305595	0.00028219221	0.00025643478	0.00022851375	0.00019863917	0.00016703436	0.00013393514	9.9591155e-05	6.4256509e-05	2.8199682e-05	-8.3143759e-06	-4.5008391e-05	-8.1609978e-05
2.9	-0.00011664334	-0.00015211475	-0.00018667767	-0.00022009094	-0.00025210309	-0.00028249873	-0.00031106611	-0.00033762886	-0.00036202385	-0.00038412124	-0.0004038131	-0.00042102427	-0.00043570862	-0.00044785188	-0.00045747348	-0.00046462202	-0.00046938142	-0.00047185881	-0.00047219625	-0.00047054895	-0.00046710666	-0.00046205762	-0.0004556247	-0.00044801073	-0.00043945225	-0.00043014731	-0.00042032451	-0.00041016051	-0.00039985714	-0.00038955884	-0.00037942847	-0.00036957528	-0.000360121	-0.00035114646	-0.000342741	-0.00033497043	-0.0003279022	-0.00032159056	-0.00031606895	-0.0003113568	-0.00030739914	-0.00030412991	-0.00030139666	-0.00029898472	-0.00029664945	-0.00029412344	-0.00029113594	-0.00028744388	-0.00028284778	-0.00027722007	-0.0002705203	-0.00026281836	-0.00025430077	-0.00024527411	-0.00023614929	-0.00022741429	-0.00021959189	-0.00021319009	-0.00020864844	-0.00020629179	-0.00020629086	-0.00020864551	-0.00021318578	-0.00021958647	-0.00022740857	-0.00023614352	-0.00024526876	-0.00025429564	-0.00026281322	-0.00027051423	-0.00027721209	-0.00028283637	-0.0002874276	-0.00029111288	-0.00029409213	-0.00029660831	-0.00029893203	-0.00030133081	-0.00030405438	-0.00030731348	-0.00011658348	-0.00015201721	-0.00018654412	-0.00021992333	-0.00025191211	-0.00028228806	-0.00031084678	-0.00033740476	-0.00036180045	-0.00038389916	-0.00040359315	-0.00042080512	-0.00043548828	-0.00044762853	-0.00045724385	-0.00046438471	-0.00046913275	-0.00047159917	-0.00047192256	-0.00047026543	-0.0004668111	-0.00046175879	-0.00045531986	-0.00044771178	-0.00043915453	-0.00042986393	-0.00042004907	-0.00040990587	-0.00039961605	-0.00038934205	-0.00037922805	-0.0003693977	-0.00035995746	-0.00035099825	-0.00034260013	-0.00033483568	-0.00032777079	-0.00032146433	-0.00031595132	-0.00031125268	-8.054553e-05	-4.4094858e-05	-7.5415405e-06	2.8826544e-05	6.4748441e-05	9.9954251e-05	0.00013418309	0.00016717635	0.00019868755	0.00022847853	0.00025632607	0.00028202022	0.00030536873	0.000326196	0.00034434667	0.00035968443	0.00037209533	0.00038148612	0.0003877875	0.00039095184	0.00039095643	0.00038780116	0.00038150872	0.0003721266	0.00035972378	0.00034439358	0.0003262492	0.00030542747	0.0002820825	0.0002563909	0.00022854395	0.00019875192	0.00016723846	0.00013423948	0.0001000049	6.4788849e-05	2.8860069e-05	-7.5163616e-06	-4.4062949e-05	-8.0507541e-05
3	-0.00011542841	-0.00015072965	-0.00018511393	-0.00021834016	-0.00025015775	-0.00028035181	-0.00030871179	-0.00033506212	-0.00035924133	-0.00038112078	-0.00040059467	-0.00041758949	-0.00043206164	-0.00044399888	-0.00045342348	-0.00046038632	-0.00046497428	-0.00046729687	-0.00046749888	-0.00046573771	-0.0004622052	-0.00045709135	-0.00045061995	-0.00044299494	-0.00043445228	-0.00042519032	-0.00041543553	-0.00040536401	-0.00039517402	-0.00038500867	-0.00037502625	-0.00036533408	-0.00035604907	-0.00034725024	-0.00033902303	-0.00033143271	-0.00032454532	-0.00031841637	-0.00031308085	-0.00030855958	-0.000304801	-0.00030173885	-0.00029922187	-0.00029703611	-0.00029493677	-0.00029265604	-0.00028992306	-0.00028649374	-0.00028216704	-0.00027681234	-0.00027038492	-0.00026294914	-0.0002546852	-0.00024589339	-0.00023697859	-0.00022842401	-0.00022074868	-0.0002144584	-0.00020999132	-0.0002076718	-0.00020767037	-0.00020998689	-0.00021445166	-0.00022073999	-0.0002284143	-0.00023696828	-0.00024588311	-0.00025467495	-0.00026293887	-0.00027037393	-0.00027679985	-0.00028215173	-0.00028647434	-0.00028989784	-0.00029262366	-0.0002948958	-0.00029698499	-0.00029915921	-0.00030166806	-0.00030472177	-0.00011536617	-0.0001506303	-0.00018497908	-0.00021817167	-0.00024996615	-0.00028014087	-0.00030849237	-0.00033483826	-0.00035901839	-0.0003808996	-0.00040037595	-0.00041737212	-0.00043184351	-0.00044377839	-0.00045319722	-0.00046015309	-0.00046473025	-0.00046704254	-0.00046723103	-0.00046546058	-0.00046191654	-0.00045679981	-0.00045032296	-0.00044270419	-0.00043416351	-0.00042491632	-0.00041517049	-0.00040512029	-0.00039494505	-0.00038480451	-0.00037483963	-0.00036517071	-0.00035590067	-0.00034711727	-0.0003388978	-0.00033131313	-0.00032442845	-0.00031830319	-0.00031297434	-0.00030846424	-7.9491285e-05	-4.3191494e-05	-6.7798902e-06	2.9456187e-05	6.5255353e-05	0.00010034763	0.00013447184	0.00016736925	0.00019879312	0.0002285051	0.00025628173	0.00028191285	0.00030520599	0.00032598533	0.00034409533	0.0003593995	0.00037178373	0.00038115464	0.00038744286	0.00039060064	0.00039060529	0.00038745665	0.00038117748	0.00037181529	0.00035943921	0.00034414266	0.000326039	0.00030526524	0.00028197572	0.0002563472	0.00022857122	0.00019885826	0.00016743221	0.00013452923	0.00010039945	6.5297275e-05	2.9491521e-05	-6.7524823e-06	-4.3157301e-05	-7.9450785e-05
3.1	-0.00011427227	-0.00014941019	-0.00018362311	-0.00021666997	-0.00024830109	-0.00027830206	-0.00030646352	-0.00033261071	-0.00035658374	-0.00037825519	-0.00039752131	-0.00041431018	-0.00042858065	-0.00044032243	-0.00044956053	-0.00045634804	-0.00046077462	-0.00046295206	-0.00046302767	-0.00046116097	-0.00045754561	-0.00045237327	-0.00044586842	-0.00043823604	-0.00042971138	-0.000420493	-0.00041080519	-0.00040082343	-0.00039074251	-0.00038070411	-0.00037086212	-0.00036132196	-0.00035219585	-0.00034356097	-0.00033549903	-0.00032807454	-0.00032135208	-0.00031538813	-0.00031021895	-0.00030586649	-0.00030228244	-0.0002994004	-0.00029707049	-0.00029508	-0.00029318464	-0.00029111708	-0.00028860724	-0.00028541102	-0.00028132681	-0.00027622188	-0.00027004806	-0.00026286471	-0.00025484599	-0.00024628559	-0.00023758171	-0.00022921168	-0.00022168937	-0.00021551686	-0.00021112951	-0.00020885011	-0.00020884841	-0.00021112429	-0.00021550884	-0.00022167897	-0.0002291999	-0.00023756905	-0.00024627279	-0.00025483315	-0.00026285191	-0.00027003471	-0.00027620733	-0.00028130988	-0.00028539055	-0.00028858166	-0.00029108517	-0.0002931451	-0.00029503141	-0.00029701168	-0.00029933469	-0.00030220967	-0.00011420804	-0.00014930946	-0.00018348738	-0.00021650106	-0.00024810934	-0.00027809134	-0.00030624451	-0.00033238758	-0.00035636173	-0.00037803533	-0.00039730418	-0.00041409489	-0.00042836498	-0.00044010499	-0.0004493378	-0.00045611895	-0.00046053524	-0.00046270296	-0.00046276554	-0.00046089001	-0.00045726358	-0.00045208869	-0.00044557893	-0.00043795308	-0.00042943111	-0.00042022785	-0.00041054992	-0.00040058988	-0.00039052472	-0.00038051153	-0.00037068808	-0.00036117145	-0.00035206112	-0.00034344176	-0.00033538791	-0.0003279687	-0.0003212485	-0.00031528699	-0.0003101229	-0.00030577965	-7.8489426e-05	-4.2334564e-05	-6.0591269e-06	3.0050082e-05	6.5731314e-05	0.00010071449	0.00013473822	0.00016754359	0.00019888363	0.0002285198	0.0002562284	0.00028179907	0.00030503911	0.00032577252	0.00034384355	0.00035911553	0.00037147422	0.00038082611	0.00038710172	0.00039025325	0.00039025796	0.00038711571	0.00038084926	0.00037150622	0.00035915578	0.0003438915	0.00032582691	0.00030509917	0.00028186283	0.00025629484	0.00022858697	0.0001989499	0.00016760775	0.00013479696	0.0001007678	6.5774968e-05	3.0087318e-05	-6.029549e-06	-4.2298293e-05	-7.8446736e-05
3.2	-0.00011315106	-0.00014813176	-0.00018217975	-0.00021505406	-0.00024650588	-0.00027632128	-0.00030429209	-0.00033024431	-0.00035401963	-0.00037549183	-0.0003945591	-0.00041115114	-0.00042522911	-0.00043678467	-0.00044584538	-0.00045246651	-0.00045674033	-0.00045878081	-0.00045873762	-0.00045677225	-0.00045308	-0.00044785407	-0.0004413195	-0.00043368211	-0.00042517636	-0.00041600092	-0.00040637788	-0.00039648199	-0.00038650468	-0.00037658614	-0.00036687609	-0.00035747793	-0.0003484995	-0.00034001603	-0.00033210568	-0.00032483204	-0.00031825815	-0.00031244115	-0.00030741828	-0.00030321233	-0.00029977803	-0.00029704887	-0.0002948765	-0.00029304998	-0.00029132615	-0.00028943891	-0.00028711981	-0.00028412568	-0.00028025524	-0.00027537456	-0.00026943281	-0.00026248498	-0.00025469944	-0.00024636322	-0.00023786733	-0.00022968225	-0.00022231552	-0.00021626416	-0.0002119595	-0.00020972181	-0.00020971956	-0.00021195265	-0.0002162535	-0.0002223016	-0.0002296662	-0.00023784986	-0.00024634527	-0.00025468133	-0.00026246701	-0.00026941464	-0.00027535575	-0.00028023483	-0.00028410268	-0.00028709284	-0.00028940683	-0.00029128782	-0.00029300408	-0.00029482203	-0.00029698895	-0.00029971262	-0.00011308522	-0.00014803005	-0.00018204358	-0.00021488517	-0.00024631444	-0.00027611124	-0.00030407395	-0.00033002237	-0.00035379901	-0.00037527373	-0.00039434403	-0.00041093837	-0.00042501636	-0.0004365707	-0.00044562661	-0.000452242	-0.00045650607	-0.00045853744	-0.00045848177	-0.00045650807	-0.0004528053	-0.00044757722	-0.00044103835	-0.00043340787	-0.00042490558	-0.00041574567	-0.00040613343	-0.00039625971	-0.00038629915	-0.00037640624	-0.00036671565	-0.00035734134	-0.00034837942	-0.00033991158	-0.00033200966	-0.00032474096	-0.00031816886	-0.0003123531	-0.00030733377	-0.00030313502	-7.7516796e-05	-4.1501512e-05	-5.3572127e-06	3.0629823e-05	6.6197501e-05	0.00010107566	0.00013500268	0.00016771949	0.00019897891	0.00022854217	0.00025618538	0.00028169795	0.00030488697	0.00032557626	0.00034360984	0.00035885092	0.00037118508	0.0003805187	0.00038678219	0.00038992772	0.00038993248	0.00038679634	0.0003805421	0.00037121742	0.00035889161	0.00034365831	0.00032563124	0.0003049477	0.00028176246	0.00025625264	0.00022861025	0.00019904617	0.00016778474	0.00013506265	0.00010113032	6.6242741e-05	3.0668788e-05	-5.3256833e-06	-4.1463422e-05	-7.7472238e-05
3.3	-0.00011208862	-0.00014691826	-0.00018080785	-0.00021351646	-0.00024479621	-0.00027443359	-0.00030222163	-0.0003279871	-0.00035157321	-0.00037285493	-0.00039173232	-0.00040813668	-0.00042203137	-0.00043340996	-0.00044230246	-0.00044876621	-0.00045289596	-0.00045480778	-0.00045465349	-0.00045259649	-0.00044883354	-0.00044355926	-0.0004369991	-0.00042935965	-0.00042087451	-0.00041174228	-0.00040218296	-0.00039237044	-0.00038249292	-0.00037268908	-0.00036310463	-0.00035384102	-0.00034500184	-0.0003366605	-0.00032889158	-0.00032175775	-0.0003153203	-0.00030963677	-0.00030474494	-0.00030066826	-0.00029736404	-0.00029476582	-0.00029272695	-0.00029103857	-0.00028945925	-0.00028772484	-0.00028556922	-0.00028275094	-0.00027906985	-0.00027439161	-0.00026866347	-0.00026193662	-0.00025437395	-0.0002462558	-0.00023796553	-0.00022996604	-0.00022275748	-0.00021683064	-0.00021261175	-0.00021041769	-0.00021041515	-0.00021260407	-0.00021681863	-0.00022274176	-0.00022994783	-0.00023794566	-0.00024623532	-0.00025435335	-0.00026191634	-0.00026864335	-0.00027437135	-0.00027904864	-0.00028272792	-0.00028554314	-0.00028769464	-0.0002894239	-0.00029099682	-0.00029267795	-0.00029471256	-0.00029730659	-0.00011202137	-0.00014681577	-0.00018067142	-0.0002133478	-0.00024460527	-0.00027422443	-0.00030200456	-0.00032776652	-0.00035135414	-0.0003726387	-0.00039151939	-0.00040792647	-0.00042182154	-0.00043319942	-0.00044208756	-0.00044854613	-0.00045266663	-0.00045456987	-0.00045440362	-0.00045233876	-0.0004485658	-0.00044328976	-0.00043672589	-0.00042909371	-0.00042061278	-0.00041149651	-0.0004019489	-0.00039215903	-0.00038229925	-0.0003725215	-0.00036295745	-0.00035371802	-0.00034489611	-0.00033657049	-0.00032881036	-0.00032168113	-0.00031524508	-0.00030956169	-0.00030467202	-0.00030060078	-7.659711e-05	-4.0715943e-05	-4.6976656e-06	3.1171986e-05	6.6630574e-05	0.00010140786	0.000135242	0.00016787379	0.0001990558	0.00022854911	0.00025612957	0.00028158642	0.00030472652	0.0003253735	0.00034337121	0.00035858268	0.00037089334	0.00038020947	0.00038646137	0.00038960114	0.00038960596	0.00038647568	0.00038023314	0.00037092604	0.00035862381	0.0003434202	0.00032542908	0.0003047879	0.00028165164	0.00025619761	0.00022861803	0.00019912398	0.00016794003	0.00013530309	0.00010146376	6.6677269e-05	3.1212537e-05	-4.6643454e-06	-4.0676214e-05	-7.6550879e-05
3.4	-0.00011106169	-0.00014574608	-0.00017948334	-0.00021203267	-0.00024314702	-0.00027261338	-0.00030022589	-0.00032581213	-0.00034921675	-0.00037031592	-0.00038901151	-0.00040523638	-0.00041895599	-0.0004301658	-0.00043889811	-0.0004452123	-0.00044920544	-0.00045099561	-0.00045073667	-0.00044859377	-0.00044476503	-0.00043944638	-0.00043286359	-0.00042522387	-0.00041675992	-0.00040767022	-0.00039817264	-0.00038844018	-0.00037865792	-0.00036896299	-0.00035949732	-0.00035036036	-0.00034165179	-0.00033344307	-0.00032580552	-0.00031880065	-0.00031248808	-0.00030692543	-0.00030215082	-0.00029818802	-0.00029499679	-0.00029251069	-0.00029058483	-0.00028901279	-0.00028755526	-0.00028595058	-0.00028393551	-0.0002812709	-0.00027775835	-0.00027326374	-0.00026773299	-0.00026121398	-0.00025386442	-0.00024595798	-0.00023787012	-0.00023005555	-0.00022300624	-0.00021720582	-0.00021307455	-0.00021092524	-0.00021092244	-0.00021306612	-0.00021719258	-0.0002229889	-0.0002300354	-0.00023784809	-0.00024593523	-0.00025384157	-0.0002611916	-0.00026771107	-0.00027324209	-0.00027773632	-0.00028124774	-0.00028391009	-0.00028592192	-0.00028752242	-0.0002889746	-0.00029054061	-0.00029246326	-0.00029494636	-0.00011099283	-0.00014564253	-0.00017934633	-0.00021186385	-0.00024295619	-0.00027240468	-0.00030000948	-0.00032559249	-0.00034899883	-0.00037010117	-0.00038880033	-0.00040502831	-0.00041874867	-0.00042995823	-0.00043868661	-0.00044499615	-0.00044898051	-0.00045076263	-0.00045049222	-0.0004483419	-0.00044450367	-0.00043918361	-0.00043259766	-0.00042496553	-0.00041650645	-0.00040743306	-0.00039794798	-0.00038823855	-0.00037847488	-0.00036880641	-0.00035936193	-0.00035024945	-0.00034155878	-0.0003333659	-0.00032573743	-0.00031873692	-0.00031242539	-0.00030686192	-0.00030208826	-0.00029812933	-7.5707485e-05	-3.995534e-05	-4.0582925e-06	3.1698425e-05	6.7052074e-05	0.00010173234	0.0001354772	0.00016802729	0.00019913496	0.0002285611	0.00025608135	0.00028148475	0.00030457796	0.0003251844	0.00034314773	0.00035833084	0.000370619	0.00037991839	0.00038615918	0.00038929346	0.00038929833	0.00038617367	0.00037994232	0.00037065208	0.00035837243	0.00034319727	0.00032524061	0.00030464004	0.00028155078	0.00025615027	0.00022863099	0.0001992042	0.00016809468	0.00013553958	0.00010178965	6.7100364e-05	3.1740686e-05	-4.0230749e-06	-3.9913839e-05	-7.5659435e-05
3.5	-0.00011008844	-0.000144634	-0.00017822514	-0.00021062308	-0.00024157874	-0.00027088233	-0.00029832642	-0.00032374198	-0.00034697255	-0.00036789795	-0.00038641918	-0.00040247284	-0.00041602386	-0.00042707137	-0.00043564746	-0.00044181521	-0.00044567188	-0.00044733976	-0.00044697298	-0.00044474184	-0.00044084341	-0.00043547956	-0.00042887192	-0.00042123386	-0.00041279068	-0.0004037466	-0.00039431021	-0.00038465938	-0.00037496963	-0.0003653817	-0.00035602879	-0.0003470127	-0.00033842569	-0.00033034086	-0.00032282382	-0.00031593786	-0.00030973877	-0.00030428646	-0.00029961726	-0.00029575648	-0.00029266505	-0.00029027641	-0.0002884475	-0.00028697459	-0.00028562096	-0.00028412787	-0.00028223559	-0.0002797077	-0.00027634811	-0.00027202337	-0.00026667858	-0.00026035858	-0.00025321615	-0.00024551817	-0.00023763195	-0.00023000339	-0.00022311555	-0.00021744408	-0.00021340247	-0.00021129887	-0.00021129534	-0.00021339194	-0.00021742741	-0.00022309367	-0.0002299777	-0.0002376037	-0.00024548872	-0.00025318645	-0.00026032945	-0.00026665035	-0.00027199615	-0.00027632159	-0.00027968146	-0.00028220886	-0.00028410003	-0.00028559138	-0.00028694254	-0.00028841266	-0.00029024171	-0.00029263081	-0.00011000784	-0.00014451731	-0.00017807441	-0.00021043904	-0.0002413729	-0.00027065818	-0.00029809562	-0.00032350832	-0.0003467423	-0.00036767172	-0.00038619858	-0.00040225666	-0.00041581092	-0.00042686025	-0.00043543589	-0.00044160249	-0.00044545557	-0.00044712046	-0.0004467487	-0.00044451509	-0.00044061299	-0.00043524998	-0.00042864246	-0.00042101056	-0.00041257286	-0.0004035412	-0.00039411659	-0.00038448448	-0.00037481272	-0.0003652481	-0.00035591683	-0.00034692391	-0.00033835648	-0.00033028769	-0.00032278178	-0.0003159004	-0.00030970312	-0.00030424852	-0.00029957838	-0.00029571803	-7.4866326e-05	-3.9238966e-05	-3.4593102e-06	3.2187774e-05	6.743971e-05	0.0001020266	0.00013568573	0.00016815806	0.00019919504	0.00022855775	0.00025602104	0.00028137401	0.0003044228	0.00032499076	0.00034292137	0.00035807727	0.00037034383	0.00037962687	0.0003858569	0.00038898556	0.00038899041	0.00038587088	0.00037965031	0.0003703761	0.00035811823	0.00034297029	0.00032504684	0.0003044852	0.0002814412	0.00025609203	0.0002286308	0.00019926869	0.00016823081	0.00013575477	0.00010209107	6.7496242e-05	3.2238474e-05	-3.4149574e-06	-3.9187804e-05	-7.4807689e-05
3.6	-0.00010913454	-0.00014354552	-0.00017699551	-0.00020924587	-0.00024004839	-0.00026919379	-0.00029647571	-0.00032172587	-0.00034478919	-0.0003655466	-0.00038390084	-0.00039979	-0.00041318102	-0.00042407484	-0.00043250573	-0.00043853871	-0.00044227318	-0.0004438332	-0.00044337466	-0.00044106921	-0.00043711501	-0.00043171471	-0.0004250902	-0.00041745503	-0.00040903381	-0.0004000303	-0.00039065149	-0.00038107399	-0.00037147097	-0.00036198126	-0.00035273512	-0.00034383204	-0.00033536118	-0.00032739335	-0.00031999146	-0.00031321718	-0.00030712467	-0.00030177329	-0.00029719929	-0.00029342787	-0.00029042184	-0.00028811482	-0.00028636567	-0.0002849735	-0.00028370444	-0.00028230298	-0.00028051309	-0.00027810157	-0.00027487501	-0.0002707012	-0.00026552493	-0.00025938857	-0.00025244038	-0.00024494072	-0.00023724872	-0.00022980129	-0.00022307216	-0.00021752841	-0.00021357626	-0.00021151868	-0.00021151504	-0.0002135654	-0.00021751122	-0.0002230496	-0.00022977483	-0.00023721969	-0.00024491056	-0.00025241016	-0.00025935923	-0.00026549691	-0.00027067474	-0.0002748499	-0.00027807746	-0.00028048929	-0.00028227889	-0.00028367944	-0.00028494688	-0.00028633713	-0.00028808708	-0.00029039529	-0.00010905447	-0.00014343036	-0.00017684721	-0.00020906508	-0.00023984638	-0.00026897399	-0.00029624955	-0.00032149713	-0.000344564	-0.00036532567	-0.00038368572	-0.00039957957	-0.00041297406	-0.00042386998	-0.0004323006	-0.00043833257	-0.00044206339	-0.00044362025	-0.00044315642	-0.00044084815	-0.00043689	-0.00043149038	-0.00042486614	-0.00041723744	-0.00040882243	-0.0003998321	-0.00039046612	-0.00038090828	-0.0003713243	-0.00036185868	-0.00035263495	-0.00034375546	-0.00033530451	-0.00032735272	-0.00031996188	-0.00031319181	-0.00030710066	-0.00030174622	-0.0002971704	-0.0002933983	-7.4039514e-05	-3.8531435e-05	-2.8637474e-06	3.2679117e-05	6.7834242e-05	0.00010233163	0.00013590837	0.00016830531	0.00019927371	0.00022857448	0.00025598229	0.00028128606	0.00030429173	0.00032482247	0.00034272155	0.00035785149	0.00037009749	0.00037936524	0.00038558517	0.00038870884	0.00038871376	0.0003855994	0.00037938908	0.00037013027	0.00035789307	0.00034277117	0.00032487927	0.00030435485	0.00028135395	0.00025605392	0.0002286481	0.00019934786	0.00016837849	0.00013597782	0.00010239651	6.7891259e-05	3.2730329e-05	-2.8188351e-06	-3.8480009e-05	-7.3980843e-05
