# fwhFoam: FFT magnitude spectrum
# Observer 1  position (0.5 0.5 0)
# 
# frequency [Hz]    |P(f)| [Pa]
0	1.3853917e-07
0.1	7.3630938e-09
0.2	2.8162461e-09
0.3	2.5378019e-09
0.4	2.8113939e-09
0.5	2.8127794e-09
0.6	2.8031218e-09
0.7	2.7060946e-09
0.8	2.5703572e-09
0.9	2.4902775e-09
1	2.3526868e-09
1.1	2.2111442e-09
1.2	2.1248851e-09
1.3	2.006744e-09
1.4	1.9229223e-09
1.5	1.8882255e-09
1.6	1.8259533e-09
1.7	1.7998663e-09
1.8	1.7809524e-09
1.9	1.7252212e-09
2	1.6941822e-09
2.1	1.6487468e-09
2.2	1.5825279e-09
2.3	1.5505054e-09
2.4	1.5094088e-09
2.5	1.4735665e-09
2.6	1.4744044e-09
2.7	1.4570342e-09
2.8	1.4460857e-09
2.9	1.4476978e-09
3	1.4171435e-09
3.1	1.393596e-09
3.2	1.370204e-09
3.3	1.3263405e-09
3.4	1.3064211e-09
3.5	1.2909229e-09
3.6	1.2707639e-09
3.7	1.2777599e-09
3.8	1.274264e-09
3.9	1.2626327e-09
4	1.2652601e-09
4.1	1.2410451e-09
4.2	1.2150104e-09
4.3	1.2024834e-09
4.4	1.1733736e-09
4.5	1.1635134e-09
4.6	1.1684725e-09
4.7	1.1632622e-09
4.8	1.1790166e-09
4.9	1.1901744e-09
5	5.9155587e-10
